training with dataset of 8000 samples and validating with randomly splitted 2000 samples
Epoch:0 start...
Epoch 0 -- Step 0: Gen Loss: 317.883; Mel Error:3.812; Q Loss: 0.000; Distill Loss: 0.705; Time cost per step: 1.339s
Epoch 0 -- Step 500: Gen Loss: 173.639; Mel Error:1.442; Q Loss: 0.014; Distill Loss: 0.633; Time cost per step: 1.568s
Epoch 0 -- Step 510: Gen Loss: 199.686; Mel Error:1.702; Q Loss: 0.008; Distill Loss: 0.636; Time cost per step: 1.570s
Epoch 0 -- Step 520: Gen Loss: 194.337; Mel Error:1.650; Q Loss: 0.011; Distill Loss: 0.620; Time cost per step: 1.568s
Epoch 0 -- Step 530: Gen Loss: 199.430; Mel Error:1.905; Q Loss: 0.011; Distill Loss: 0.618; Time cost per step: 1.569s
Epoch 0 -- Step 540: Gen Loss: 193.751; Mel Error:1.565; Q Loss: 0.014; Distill Loss: 0.636; Time cost per step: 1.570s
Epoch 0 -- Step 550: Gen Loss: 182.434; Mel Error:1.393; Q Loss: 0.010; Distill Loss: 0.635; Time cost per step: 1.569s
Epoch 0 -- Step 560: Gen Loss: 193.224; Mel Error:1.676; Q Loss: 0.011; Distill Loss: 0.625; Time cost per step: 1.569s
Epoch 0 -- Step 570: Gen Loss: 196.306; Mel Error:1.698; Q Loss: 0.012; Distill Loss: 0.638; Time cost per step: 1.569s
Epoch 0 -- Step 580: Gen Loss: 187.816; Mel Error:1.716; Q Loss: 0.020; Distill Loss: 0.634; Time cost per step: 1.569s
Epoch 0 -- Step 590: Gen Loss: 200.627; Mel Error:1.805; Q Loss: 0.016; Distill Loss: 0.631; Time cost per step: 1.568s
Epoch 0 -- Step 600: Gen Loss: 184.612; Mel Error:1.391; Q Loss: 0.012; Distill Loss: 0.634; Time cost per step: 1.568s
Epoch 0 -- Step 610: Gen Loss: 202.850; Mel Error:1.974; Q Loss: 0.008; Distill Loss: 0.612; Time cost per step: 1.570s
Epoch 0 -- Step 620: Gen Loss: 183.338; Mel Error:1.406; Q Loss: 0.012; Distill Loss: 0.635; Time cost per step: 1.568s
Epoch 0 -- Step 630: Gen Loss: 185.491; Mel Error:1.593; Q Loss: 0.027; Distill Loss: 0.635; Time cost per step: 1.569s
Epoch 0 -- Step 640: Gen Loss: 182.935; Mel Error:1.515; Q Loss: 0.018; Distill Loss: 0.634; Time cost per step: 1.570s
Epoch 0 -- Step 650: Gen Loss: 198.762; Mel Error:1.658; Q Loss: 0.012; Distill Loss: 0.624; Time cost per step: 1.569s
Epoch 0 -- Step 660: Gen Loss: 204.872; Mel Error:1.982; Q Loss: 0.012; Distill Loss: 0.625; Time cost per step: 1.567s
Epoch 0 -- Step 670: Gen Loss: 202.029; Mel Error:1.894; Q Loss: 0.012; Distill Loss: 0.625; Time cost per step: 1.567s
Epoch 0 -- Step 680: Gen Loss: 209.059; Mel Error:2.196; Q Loss: 0.009; Distill Loss: 0.623; Time cost per step: 1.567s
Epoch 0 -- Step 690: Gen Loss: 200.675; Mel Error:1.801; Q Loss: 0.016; Distill Loss: 0.631; Time cost per step: 1.567s
Epoch 0 -- Step 700: Gen Loss: 203.211; Mel Error:1.839; Q Loss: 0.011; Distill Loss: 0.637; Time cost per step: 1.568s
Epoch 0 -- Step 710: Gen Loss: 197.756; Mel Error:1.731; Q Loss: 0.010; Distill Loss: 0.632; Time cost per step: 1.567s
Epoch 0 -- Step 720: Gen Loss: 203.599; Mel Error:1.896; Q Loss: 0.014; Distill Loss: 0.637; Time cost per step: 1.567s
Epoch 0 -- Step 730: Gen Loss: 191.082; Mel Error:1.554; Q Loss: 0.025; Distill Loss: 0.638; Time cost per step: 1.567s
Epoch 0 -- Step 740: Gen Loss: 190.231; Mel Error:1.634; Q Loss: 0.058; Distill Loss: 0.632; Time cost per step: 1.568s
Epoch 0 -- Step 750: Gen Loss: 233.821; Mel Error:2.306; Q Loss: 0.666; Distill Loss: 0.770; Time cost per step: 1.569s
Epoch 0 -- Step 760: Gen Loss: 190.302; Mel Error:1.720; Q Loss: 0.122; Distill Loss: 0.640; Time cost per step: 1.570s
Epoch 0 -- Step 770: Gen Loss: 176.435; Mel Error:1.427; Q Loss: 0.124; Distill Loss: 0.633; Time cost per step: 1.567s
Epoch 0 -- Step 780: Gen Loss: 186.158; Mel Error:1.639; Q Loss: 0.087; Distill Loss: 0.633; Time cost per step: 1.566s
Epoch 0 -- Step 790: Gen Loss: 195.926; Mel Error:1.830; Q Loss: 0.072; Distill Loss: 0.639; Time cost per step: 1.567s
Epoch 0 -- Step 800: Gen Loss: 217.506; Mel Error:2.033; Q Loss: 0.374; Distill Loss: 0.638; Time cost per step: 1.567s
Epoch 0 -- Step 810: Gen Loss: 210.130; Mel Error:1.707; Q Loss: 0.327; Distill Loss: 0.648; Time cost per step: 1.567s
Epoch 0 -- Step 820: Gen Loss: 212.830; Mel Error:1.968; Q Loss: 0.192; Distill Loss: 0.642; Time cost per step: 1.567s
Epoch 0 -- Step 830: Gen Loss: 196.903; Mel Error:1.703; Q Loss: 0.237; Distill Loss: 0.638; Time cost per step: 1.567s
Epoch 0 -- Step 840: Gen Loss: 177.924; Mel Error:1.396; Q Loss: 0.157; Distill Loss: 0.638; Time cost per step: 1.567s
Epoch 0 -- Step 850: Gen Loss: 191.806; Mel Error:1.731; Q Loss: 0.046; Distill Loss: 0.636; Time cost per step: 1.566s
Epoch 0 -- Step 860: Gen Loss: 200.479; Mel Error:1.759; Q Loss: 0.061; Distill Loss: 0.637; Time cost per step: 1.567s
Epoch 0 -- Step 870: Gen Loss: 191.866; Mel Error:1.492; Q Loss: 0.046; Distill Loss: 0.632; Time cost per step: 1.568s
Epoch 0 -- Step 880: Gen Loss: 192.791; Mel Error:1.715; Q Loss: 0.029; Distill Loss: 0.631; Time cost per step: 1.566s
Epoch 0 -- Step 890: Gen Loss: 185.900; Mel Error:1.447; Q Loss: 0.029; Distill Loss: 0.639; Time cost per step: 1.568s
Epoch 0 -- Step 900: Gen Loss: 208.316; Mel Error:1.900; Q Loss: 0.021; Distill Loss: 0.639; Time cost per step: 1.566s
Epoch 0 -- Step 910: Gen Loss: 205.806; Mel Error:1.973; Q Loss: 0.036; Distill Loss: 0.637; Time cost per step: 1.567s
Epoch 0 -- Step 920: Gen Loss: 203.231; Mel Error:1.633; Q Loss: 0.026; Distill Loss: 0.637; Time cost per step: 1.568s
Epoch 0 -- Step 930: Gen Loss: 179.980; Mel Error:1.561; Q Loss: 0.029; Distill Loss: 0.638; Time cost per step: 1.565s
Epoch 0 -- Step 940: Gen Loss: 206.118; Mel Error:1.873; Q Loss: 0.024; Distill Loss: 0.629; Time cost per step: 1.566s
Epoch 0 -- Step 950: Gen Loss: 183.712; Mel Error:1.402; Q Loss: 0.026; Distill Loss: 0.637; Time cost per step: 1.566s
Epoch 0 -- Step 960: Gen Loss: 194.569; Mel Error:1.660; Q Loss: 0.026; Distill Loss: 0.631; Time cost per step: 1.566s
Epoch 0 -- Step 970: Gen Loss: 200.712; Mel Error:1.800; Q Loss: 0.023; Distill Loss: 0.632; Time cost per step: 1.566s
Epoch 0 -- Step 980: Gen Loss: 193.827; Mel Error:1.732; Q Loss: 0.034; Distill Loss: 0.623; Time cost per step: 1.567s
Epoch 0 -- Step 990: Gen Loss: 195.891; Mel Error:1.623; Q Loss: 0.050; Distill Loss: 0.635; Time cost per step: 1.566s
Epoch 0 -- Step 1000: Gen Loss: 201.076; Mel Error:1.882; Q Loss: 0.023; Distill Loss: 0.624; Time cost per step: 1.567s
Epoch 0 -- Step 1010: Gen Loss: 225.783; Mel Error:2.255; Q Loss: 0.029; Distill Loss: 0.622; Time cost per step: 1.566s
Epoch 0 -- Step 1020: Gen Loss: 201.283; Mel Error:1.788; Q Loss: 0.046; Distill Loss: 0.633; Time cost per step: 1.566s
Epoch 0 -- Step 1030: Gen Loss: 217.397; Mel Error:1.845; Q Loss: 0.034; Distill Loss: 0.632; Time cost per step: 1.567s
Epoch 0 -- Step 1040: Gen Loss: 207.049; Mel Error:1.983; Q Loss: 0.050; Distill Loss: 0.627; Time cost per step: 1.567s
Epoch 0 -- Step 1050: Gen Loss: 188.925; Mel Error:1.521; Q Loss: 0.081; Distill Loss: 0.636; Time cost per step: 1.566s
Epoch 0 -- Step 1060: Gen Loss: 184.816; Mel Error:1.579; Q Loss: 0.100; Distill Loss: 0.631; Time cost per step: 1.566s
Epoch 0 -- Step 1070: Gen Loss: 194.941; Mel Error:1.452; Q Loss: 0.027; Distill Loss: 0.638; Time cost per step: 1.566s
Epoch 0 -- Step 1080: Gen Loss: 200.387; Mel Error:1.674; Q Loss: 0.029; Distill Loss: 0.625; Time cost per step: 1.566s
Epoch 0 -- Step 1090: Gen Loss: 195.373; Mel Error:1.696; Q Loss: 0.023; Distill Loss: 0.630; Time cost per step: 1.566s
Epoch 0 -- Step 1100: Gen Loss: 213.522; Mel Error:2.034; Q Loss: 0.029; Distill Loss: 0.624; Time cost per step: 1.566s
Epoch 0 -- Step 1110: Gen Loss: 194.375; Mel Error:1.659; Q Loss: 0.025; Distill Loss: 0.618; Time cost per step: 1.568s
Epoch 0 -- Step 1120: Gen Loss: 200.090; Mel Error:1.826; Q Loss: 0.097; Distill Loss: 0.623; Time cost per step: 1.566s
Epoch 0 -- Step 1130: Gen Loss: 195.448; Mel Error:1.616; Q Loss: 0.043; Distill Loss: 0.634; Time cost per step: 1.567s
Epoch 0 -- Step 1140: Gen Loss: 196.034; Mel Error:1.852; Q Loss: 0.060; Distill Loss: 0.621; Time cost per step: 1.567s
Epoch 0 -- Step 1150: Gen Loss: 208.231; Mel Error:2.184; Q Loss: 0.025; Distill Loss: 0.625; Time cost per step: 1.566s
Epoch 0 -- Step 1160: Gen Loss: 199.789; Mel Error:1.816; Q Loss: 0.033; Distill Loss: 0.630; Time cost per step: 1.566s
Epoch 0 -- Step 1170: Gen Loss: 205.318; Mel Error:1.771; Q Loss: 0.024; Distill Loss: 0.626; Time cost per step: 1.567s
Epoch 0 -- Step 1180: Gen Loss: 192.890; Mel Error:1.465; Q Loss: 0.028; Distill Loss: 0.639; Time cost per step: 1.575s
Epoch 0 -- Step 1190: Gen Loss: 204.608; Mel Error:1.768; Q Loss: 0.022; Distill Loss: 0.631; Time cost per step: 1.567s
Epoch 0 -- Step 1200: Gen Loss: 214.732; Mel Error:2.214; Q Loss: 0.120; Distill Loss: 0.605; Time cost per step: 1.567s
Epoch 0 -- Step 1210: Gen Loss: 199.316; Mel Error:1.807; Q Loss: 0.051; Distill Loss: 0.627; Time cost per step: 1.567s
Epoch 0 -- Step 1220: Gen Loss: 183.757; Mel Error:1.403; Q Loss: 0.023; Distill Loss: 0.628; Time cost per step: 1.567s
Epoch 0 -- Step 1230: Gen Loss: 194.656; Mel Error:1.705; Q Loss: 0.027; Distill Loss: 0.632; Time cost per step: 1.568s
Epoch 0 -- Step 1240: Gen Loss: 201.517; Mel Error:1.503; Q Loss: 0.019; Distill Loss: 0.639; Time cost per step: 1.567s
Epoch 0 -- Step 1250: Gen Loss: 202.057; Mel Error:1.645; Q Loss: 0.030; Distill Loss: 0.641; Time cost per step: 1.567s
Epoch 0 -- Step 1260: Gen Loss: 186.184; Mel Error:1.421; Q Loss: 0.029; Distill Loss: 0.622; Time cost per step: 1.567s
Epoch 0 -- Step 1270: Gen Loss: 205.591; Mel Error:1.721; Q Loss: 0.022; Distill Loss: 0.631; Time cost per step: 1.567s
Epoch 0 -- Step 1280: Gen Loss: 191.211; Mel Error:1.550; Q Loss: 0.017; Distill Loss: 0.627; Time cost per step: 1.566s
Epoch 0 -- Step 1290: Gen Loss: 189.453; Mel Error:1.510; Q Loss: 0.056; Distill Loss: 0.624; Time cost per step: 1.566s
Epoch 0 -- Step 1300: Gen Loss: 201.845; Mel Error:1.669; Q Loss: 0.037; Distill Loss: 0.629; Time cost per step: 1.568s
Epoch 0 -- Step 1310: Gen Loss: 182.328; Mel Error:1.283; Q Loss: 0.016; Distill Loss: 0.629; Time cost per step: 1.568s
Epoch 0 -- Step 1320: Gen Loss: 193.534; Mel Error:1.589; Q Loss: 0.034; Distill Loss: 0.630; Time cost per step: 1.566s
Epoch 0 -- Step 1330: Gen Loss: 209.877; Mel Error:1.846; Q Loss: 0.042; Distill Loss: 0.641; Time cost per step: 1.566s
Epoch:1 start...
Epoch 1 -- Step 1340: Gen Loss: 203.949; Mel Error:1.883; Q Loss: 0.259; Distill Loss: 0.627; Time cost per step: 1.567s
Epoch 1 -- Step 1350: Gen Loss: 190.564; Mel Error:1.739; Q Loss: 0.090; Distill Loss: 0.638; Time cost per step: 1.566s
Epoch 1 -- Step 1360: Gen Loss: 195.009; Mel Error:1.709; Q Loss: 0.085; Distill Loss: 0.630; Time cost per step: 1.567s
Epoch 1 -- Step 1370: Gen Loss: 199.040; Mel Error:1.784; Q Loss: 0.041; Distill Loss: 0.631; Time cost per step: 1.566s
Epoch 1 -- Step 1380: Gen Loss: 188.377; Mel Error:1.536; Q Loss: 0.069; Distill Loss: 0.637; Time cost per step: 1.566s
Epoch 1 -- Step 1390: Gen Loss: 191.156; Mel Error:1.447; Q Loss: 0.105; Distill Loss: 0.641; Time cost per step: 1.567s
Epoch 1 -- Step 1400: Gen Loss: 191.245; Mel Error:1.553; Q Loss: 0.049; Distill Loss: 0.633; Time cost per step: 1.567s
Epoch 1 -- Step 1410: Gen Loss: 210.648; Mel Error:2.066; Q Loss: 0.036; Distill Loss: 0.632; Time cost per step: 1.568s
Epoch 1 -- Step 1420: Gen Loss: 211.317; Mel Error:2.105; Q Loss: 0.039; Distill Loss: 0.635; Time cost per step: 1.567s
Epoch 1 -- Step 1430: Gen Loss: 195.877; Mel Error:1.671; Q Loss: 0.036; Distill Loss: 0.626; Time cost per step: 1.569s
Epoch 1 -- Step 1440: Gen Loss: 193.730; Mel Error:1.617; Q Loss: 0.048; Distill Loss: 0.628; Time cost per step: 1.567s
Epoch 1 -- Step 1450: Gen Loss: 201.157; Mel Error:1.655; Q Loss: 0.033; Distill Loss: 0.630; Time cost per step: 1.566s
Epoch 1 -- Step 1460: Gen Loss: 192.727; Mel Error:1.512; Q Loss: 0.023; Distill Loss: 0.637; Time cost per step: 1.567s
Epoch 1 -- Step 1470: Gen Loss: 196.404; Mel Error:1.481; Q Loss: 0.017; Distill Loss: 0.638; Time cost per step: 1.566s
Epoch 1 -- Step 1480: Gen Loss: 188.304; Mel Error:1.635; Q Loss: 0.056; Distill Loss: 0.629; Time cost per step: 1.566s
Epoch 1 -- Step 1490: Gen Loss: 211.409; Mel Error:2.071; Q Loss: 0.229; Distill Loss: 0.638; Time cost per step: 1.565s
Epoch 1 -- Step 1500: Gen Loss: 195.799; Mel Error:1.804; Q Loss: 0.093; Distill Loss: 0.623; Time cost per step: 1.567s
Epoch 1 -- Step 1510: Gen Loss: 193.539; Mel Error:1.591; Q Loss: 0.053; Distill Loss: 0.630; Time cost per step: 1.567s
Epoch 1 -- Step 1520: Gen Loss: 193.271; Mel Error:1.421; Q Loss: 0.024; Distill Loss: 0.636; Time cost per step: 1.567s
Epoch 1 -- Step 1530: Gen Loss: 188.547; Mel Error:1.536; Q Loss: 0.024; Distill Loss: 0.640; Time cost per step: 1.567s
Epoch 1 -- Step 1540: Gen Loss: 202.852; Mel Error:1.733; Q Loss: 0.053; Distill Loss: 0.624; Time cost per step: 1.567s
Epoch 1 -- Step 1550: Gen Loss: 192.008; Mel Error:1.597; Q Loss: 0.036; Distill Loss: 0.614; Time cost per step: 1.566s
Epoch 1 -- Step 1560: Gen Loss: 214.468; Mel Error:2.330; Q Loss: 0.021; Distill Loss: 0.607; Time cost per step: 1.564s
Epoch 1 -- Step 1570: Gen Loss: 193.753; Mel Error:1.696; Q Loss: 0.061; Distill Loss: 0.624; Time cost per step: 1.566s
Epoch 1 -- Step 1580: Gen Loss: 204.050; Mel Error:1.908; Q Loss: 0.026; Distill Loss: 0.616; Time cost per step: 1.565s
Epoch 1 -- Step 1590: Gen Loss: 199.918; Mel Error:1.659; Q Loss: 0.021; Distill Loss: 0.643; Time cost per step: 1.566s
Epoch 1 -- Step 1600: Gen Loss: 186.475; Mel Error:1.469; Q Loss: 0.018; Distill Loss: 0.626; Time cost per step: 1.564s
Epoch 1 -- Step 1610: Gen Loss: 190.987; Mel Error:1.577; Q Loss: 0.025; Distill Loss: 0.624; Time cost per step: 1.566s
Epoch 1 -- Step 1620: Gen Loss: 185.757; Mel Error:1.450; Q Loss: 0.022; Distill Loss: 0.629; Time cost per step: 1.566s
Epoch 1 -- Step 1630: Gen Loss: 212.798; Mel Error:2.077; Q Loss: 0.023; Distill Loss: 0.624; Time cost per step: 1.566s
Epoch 1 -- Step 1640: Gen Loss: 207.096; Mel Error:1.716; Q Loss: 0.030; Distill Loss: 0.632; Time cost per step: 1.566s
Epoch 1 -- Step 1650: Gen Loss: 202.093; Mel Error:1.594; Q Loss: 0.153; Distill Loss: 0.657; Time cost per step: 1.566s
Epoch 1 -- Step 1660: Gen Loss: 191.320; Mel Error:1.467; Q Loss: 0.070; Distill Loss: 0.658; Time cost per step: 1.566s
Epoch 1 -- Step 1670: Gen Loss: 211.542; Mel Error:1.984; Q Loss: 0.017; Distill Loss: 0.642; Time cost per step: 1.566s
Epoch 1 -- Step 1680: Gen Loss: 188.097; Mel Error:1.524; Q Loss: 0.068; Distill Loss: 0.648; Time cost per step: 1.567s
Epoch 1 -- Step 1690: Gen Loss: 191.574; Mel Error:1.429; Q Loss: 0.099; Distill Loss: 0.639; Time cost per step: 1.568s
Epoch 1 -- Step 1700: Gen Loss: 195.885; Mel Error:1.558; Q Loss: 0.033; Distill Loss: 0.634; Time cost per step: 1.567s
Epoch 1 -- Step 1710: Gen Loss: 203.122; Mel Error:1.611; Q Loss: 0.088; Distill Loss: 0.635; Time cost per step: 1.567s
Epoch 1 -- Step 1720: Gen Loss: 203.139; Mel Error:1.604; Q Loss: 0.056; Distill Loss: 0.633; Time cost per step: 1.567s
Epoch 1 -- Step 1730: Gen Loss: 185.827; Mel Error:1.287; Q Loss: 0.031; Distill Loss: 0.628; Time cost per step: 1.567s
Epoch 1 -- Step 1740: Gen Loss: 198.523; Mel Error:1.653; Q Loss: 0.031; Distill Loss: 0.631; Time cost per step: 1.568s
Epoch 1 -- Step 1750: Gen Loss: 200.545; Mel Error:1.612; Q Loss: 0.027; Distill Loss: 0.626; Time cost per step: 1.567s
Epoch 1 -- Step 1760: Gen Loss: 198.633; Mel Error:1.565; Q Loss: 0.032; Distill Loss: 0.624; Time cost per step: 1.567s
Epoch 1 -- Step 1770: Gen Loss: 195.366; Mel Error:1.613; Q Loss: 0.030; Distill Loss: 0.631; Time cost per step: 1.567s
Epoch 1 -- Step 1780: Gen Loss: 221.431; Mel Error:2.251; Q Loss: 0.020; Distill Loss: 0.621; Time cost per step: 1.567s
Epoch 1 -- Step 1790: Gen Loss: 189.949; Mel Error:1.340; Q Loss: 0.012; Distill Loss: 0.631; Time cost per step: 1.567s
Epoch 1 -- Step 1800: Gen Loss: 192.484; Mel Error:1.678; Q Loss: 0.046; Distill Loss: 0.624; Time cost per step: 1.570s
Epoch 1 -- Step 1810: Gen Loss: 187.551; Mel Error:1.424; Q Loss: 0.029; Distill Loss: 0.641; Time cost per step: 1.569s
Epoch 1 -- Step 1820: Gen Loss: 184.280; Mel Error:1.419; Q Loss: 0.023; Distill Loss: 0.634; Time cost per step: 1.567s
Epoch 1 -- Step 1830: Gen Loss: 180.951; Mel Error:1.357; Q Loss: 0.014; Distill Loss: 0.631; Time cost per step: 1.567s
Epoch 1 -- Step 1840: Gen Loss: 195.217; Mel Error:1.578; Q Loss: 0.012; Distill Loss: 0.628; Time cost per step: 1.567s
Epoch 1 -- Step 1850: Gen Loss: 196.597; Mel Error:1.544; Q Loss: 0.027; Distill Loss: 0.636; Time cost per step: 1.569s
Epoch 1 -- Step 1860: Gen Loss: 198.989; Mel Error:1.682; Q Loss: 0.021; Distill Loss: 0.639; Time cost per step: 1.570s
Epoch 1 -- Step 1870: Gen Loss: 202.415; Mel Error:1.883; Q Loss: 0.015; Distill Loss: 0.620; Time cost per step: 1.569s
Epoch 1 -- Step 1880: Gen Loss: 193.404; Mel Error:1.609; Q Loss: 0.011; Distill Loss: 0.627; Time cost per step: 1.568s
Epoch 1 -- Step 1890: Gen Loss: 222.272; Mel Error:2.492; Q Loss: 0.013; Distill Loss: 0.600; Time cost per step: 1.568s
